postal_code,type_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building
8300,0,-1.0293187697130797,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
9030,1,-0.07471909619086264,0.0,0,0.4741034345156703,-0.05566899053381236,0.1116157065010229,0,-0.1709401517862689,1,0
4101,1,-0.7373235754592251,0.0,0,0.09715471479666071,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,0,0
8540,1,0.3408125264011613,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.13314277625928989,0,1
2830,1,0.13866200730233882,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,0.006188725683299431,0,1
9040,1,5.046427387645972,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.01359997578662865,0,1
4100,0,-0.8383988350086363,0.0,0,3.0050448383433057,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
2060,0,-0.7822459130367412,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
1380,1,0.38573486397867734,0.0,1,1.604949593672699,-0.20286546267070638,1.5112886035325672,0,0.7947457366775283,0,2
2930,0,-0.5576342251491607,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9032,1,-0.23194727771216897,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.2028085272305845,0,1
1930,0,-0.7710153286423621,0.0,0,-0.27979400492234885,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,0,1
9255,1,1.2729510311346204,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,1,0
2380,1,1.6323297317547492,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.29819197975447065,4,1
2940,1,0.9135723305144915,0.0,0,1.443400142364552,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,0,1
9050,1,-0.06348851179648361,0.0,0,-0.4413434562304958,0.03140497889927988,-1.2880571905305216,0,-0.1946561521169224,0,1
2650,1,1.2504898623458622,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.010857149554357771,0,1
9700,0,-0.9619352633468056,0.0,0,-0.17209437071691755,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9800,1,0.22850668245737102,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.2804049795064805,5,1
9000,0,-0.4340977968109914,0.0,0,0.2587041661048077,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
8420,1,0.29589018882364515,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.2428292777885623,0,1
8300,1,-0.9170129257692895,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.2317124026335685,0,2
2430,1,0.1723537604854759,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.06570040031899399,0,1
1740,1,0.666499473838153,0.0,0,1.1741510568509737,0.8337294115327727,0.8114521550167951,0,0.18628210319419944,0,0
1160,0,-0.6025565627266768,0.0,0,-0.22594418781963319,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,2,1
8400,1,1.228028693557104,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.13314277625928989,0,1
3110,1,-0.007335589824588493,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.02323460092095663,0,1
8300,0,-0.9956270165299427,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
2500,1,0.07127850093606468,0.0,0,0.09715471479666071,-0.1178646829860211,0.1116157065010229,0,-0.17316352681726765,0,1
2800,1,1.4975627190222007,0.0,0,1.1741510568509737,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,1
8820,1,-0.5127118875716445,0.0,1,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.2702509031708804,0,1
9700,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9200,1,1.6772520693322652,0.0,0,0.9049019713373955,0.6264104366920769,1.5112886035325672,0,0.11883972725390354,0,0
9190,1,0.4531183703449515,0.0,0,0.36640380031023895,-0.20286546267070638,0.8114521550167951,0,0.2707703543721525,0,1
1180,0,-1.1191634448681118,0.0,0,-0.3336438220250645,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
2060,1,1.3740262906840315,0.0,0,-0.4413434562304958,-0.012132005817266242,0.1116157065010229,0,-0.11090902594930221,0,1
1420,0,-0.2881001996840641,0.0,0,0.5818030687211015,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,1,0
9220,1,0.2734290200348871,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.00641039949236024,0,4
1082,0,-0.7485541598536041,0.0,0,-0.4413434562304958,-0.14896252921212547,0.8114521550167951,0,-0.29841365356353144,1,1
1030,0,-0.26563903089530605,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,2,4
9060,0,-0.4677895499941285,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
3360,1,0.28465960442926613,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.1373678525122266,0,1
1180,0,1.9018637572198456,0.0,0,2.2511473989052866,0.2325043844947548,0.1116157065010229,0,-0.29841365356353144,1,0
9700,0,-0.5127118875716445,0.0,0,0.4741034345156703,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
8300,0,-0.726092991064846,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,1,0
8830,0,0.037586747752927606,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
9600,0,-1.0180881853187007,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
1150,1,0.5541936298943627,0.0,0,0.6356528858238172,0.10811299959033732,0.8114521550167951,0,-0.07237052541199028,1,0
9400,1,0.037586747752927606,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.08697135180958791,0,2
2050,1,0.1274314229079598,0.0,0,-0.4413434562304958,-0.07432769826947498,-1.2880571905305216,0,-0.2013262772099187,0,1
3201,1,0.677730058232532,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.46198060703804633,0,1
2590,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.020491774688685755,0,2
1060,1,1.115722849613314,0.0,0,-0.4413434562304958,-0.08262045726310281,0.1116157065010229,0,-0.1946561521169224,1,0
1560,1,-0.2881001996840641,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.2613574030468854,0,1
6030,1,-0.8496294194030153,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.20947865232358082,2,1
2800,1,0.3183513576124032,0.0,1,1.3357005081591207,-0.20286546267070638,-1.2880571905305216,0,-0.1946561521169224,0,1
8800,1,-0.2993307840784431,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.00641039949236024,0,1
9185,0,-0.8496294194030153,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
6792,1,0.43065720155619347,0.0,0,-0.4413434562304958,1.6630053108955558,1.5112886035325672,0,1.6136888730954069,0,1
2100,0,-0.3779448748390963,0.0,0,0.204854349002092,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
1702,0,-0.7597847442479831,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
5330,0,-1.175316366840007,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,1,0
2960,1,0.19481492927423394,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,1,0.3997261061700809,1,0
9000,0,-0.24317786210654802,0.0,0,-0.4413434562304958,0.37762766688324184,-1.2880571905305216,0,-0.29841365356353144,1,0
8540,1,0.7338829802044271,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.4975546075340266,1,1
1070,0,-0.8833211725861524,0.0,0,0.7972023371319642,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
8800,0,-0.7934764974311201,0.0,0,0.2587041661048077,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
8581,1,0.5541936298943627,0.0,0,-0.4413434562304958,5.3657222015503825,-1.2880571905305216,0,1.6922481241906966,0,2
2610,1,1.5424850565997168,0.0,0,-0.17209437071691755,-0.0784740777662889,0.8114521550167951,0,-0.09756877576330962,4,2
2440,0,1.183106355979588,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,4
9170,1,-0.16456377134589484,0.0,0,-0.4413434562304958,0.5497024160010194,1.5112886035325672,0,0.06325535147893441,0,1
1000,0,-0.6474789003041929,0.0,0,-0.4413434562304958,-0.10957192399239327,0.1116157065010229,0,-0.29841365356353144,3,0
1780,1,-0.06348851179648361,0.0,0,-0.01054491940877059,0.06664920462219816,0.1116157065010229,0,-0.2020674022202516,4,1
1000,0,-1.0967022760793539,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,0
4801,1,-0.14210260255713678,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.17686915186893226,0,1
1030,0,-0.49025071878288656,0.0,0,-0.17209437071691755,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,1,0
2850,1,-0.5576342251491607,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.18724490201359317,0,0
1000,0,-0.9394740945580475,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,2
8540,1,1.2841816155289993,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.24038422894850273,0,1
8500,1,-0.13087201816275776,0.0,0,0.4741034345156703,0.1288448970744069,-1.2880571905305216,0,-0.09830990077364254,0,1
8300,0,-0.9619352633468056,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
9400,1,-0.5688648095435397,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.19613840213758824,0,1
8300,0,-0.6025565627266768,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
5640,1,-0.23194727771216897,0.0,0,1.1741510568509737,1.0223896786378057,0.8114521550167951,0,0.13959122754322537,0,4
6720,1,0.38573486397867734,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.11165015095963514,4,1
1932,1,0.7788053177819432,0.0,0,0.6356528858238172,0.03762454814450075,0.1116157065010229,0,-0.09830990077364254,1,1
9550,1,-0.041027343007725564,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.13588560249156076,0,1
1950,1,1.183106355979588,0.0,0,1.4972499594672677,0.21177248701068524,0.8114521550167951,0,-0.05013677510200263,0,0
9900,1,0.0038949945697905313,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.09957047698524758,0,2
2840,1,-0.06348851179648361,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.13959122754322537,0,1
8501,1,-0.6587094846985719,0.0,0,-0.4413434562304958,0.07701515336423295,0.1116157065010229,0,-0.1338839012696228,2,2
2800,1,-0.4677895499941285,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.2561695279745549,0,0
2610,0,-0.6924012378817089,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,4,1
9220,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.14870640147628122,0,1
4500,0,-0.726092991064846,0.0,0,0.043304897693945056,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,4,1
4100,1,-1.0517799385018378,0.0,0,-0.06439473651148624,0.025185409654059004,0.8114521550167951,0,-0.10572115087697177,2,0
1745,1,0.14989259169671784,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.7080341104685764,1,1
6990,1,0.8461888241482174,0.0,1,2.2511473989052866,3.725829110560479,1.5112886035325672,0,1.1060182410173556,0,1
4102,1,-0.4340977968109914,0.0,0,0.2587041661048077,-0.20286546267070638,0.1116157065010229,0,0.47976760728603646,4,4
8900,1,1.9243249260086037,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.5894541088153089,0,3
8710,0,-0.6924012378817089,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
6860,1,1.126953434007693,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.09290035189225128,0,2
2275,0,-0.7148624066704671,0.0,0,0.15100453189937635,-0.10127916499876544,0.8114521550167951,0,-0.29841365356353144,0,0
1430,1,0.0038949945697905313,0.0,0,-0.4413434562304958,0.15994274330051128,0.1116157065010229,0,-0.103497775845973,2,2
2660,0,-0.36671429044471726,0.0,0,-0.11824455361420189,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
2170,0,-0.7373235754592251,0.0,0,-0.3874936391277801,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
1040,1,3.170919793784675,0.0,0,-0.4413434562304958,-0.016278385314080157,0.1116157065010229,0,-0.1650111517036055,1,0
9790,1,-0.5688648095435397,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,0.020270100879624945,0,2
9051,0,-0.4790201343885075,0.0,0,-0.27979400492234885,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,0
1000,0,-0.5127118875716445,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,2,2
2390,0,0.14989259169671784,1.0,0,1.7126492278781302,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,0,0
2431,0,-0.8271682506142572,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
6997,1,0.9023417461201125,0.0,0,2.6819459357270117,1.5697117722172427,1.5112886035325672,0,0.3352482302711167,0,1
2850,1,-0.5913259783322977,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.2613574030468854,4,1
6230,0,-0.7373235754592251,0.0,0,1.0126016055428269,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,0,1
9200,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,2
4050,0,-0.8496294194030153,0.0,0,0.09715471479666071,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,4,1
3400,1,1.666021484937886,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,1,-0.10572115087697177,0,0
1420,1,9.538661145397581,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,0.02323460092095663,0,1
9000,1,-0.23194727771216897,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.2028085272305845,0,1
6061,1,-0.041027343007725564,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.09830990077364254,0,1
8870,1,-0.3217919528672012,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.1442596514142837,0,1
8770,1,0.13866200730233882,0.0,0,1.7126492278781302,0.0044535121699894225,0.8114521550167951,0,-0.13907177634195325,0,0
8770,1,0.32958194200678226,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.05384240015366724,0,1
9100,1,1.3066427843177573,0.0,0,1.9818983133917085,-0.20286546267070638,0.1116157065010229,0,-0.2020674022202516,1,0
7780,1,0.70019122702129,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,0.20036347839052496,0,1
9500,0,-0.6362483159098139,0.0,0,-0.3874936391277801,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,4,1
9420,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.07214885160292947,0,0
9940,1,-0.23194727771216897,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.1346250262799557,4,2
1755,1,0.7338829802044271,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.24779547905183194,1,1
2275,0,-0.703631822276088,0.0,0,-0.11824455361420189,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,3,1
9960,1,,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,-0.29841365356353144,0,1
2860,1,0.10497025411920174,0.0,0,-0.4413434562304958,-0.049449421288591484,0.8114521550167951,0,-0.1946561521169224,0,1
5580,1,0.060047916541685654,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.20947865232358082,0,1
2110,1,0.6103465518662579,0.0,0,1.1741510568509737,0.04591730713812858,0.8114521550167951,0,-0.04050214996767464,1,0
9190,1,0.3745042795842983,0.0,0,4.728238985630207,-0.20286546267070638,1.5112886035325672,0,0.3152378549921278,0,1
9550,1,0.7788053177819432,0.0,0,1.443400142364552,1.45568633605486,0.8114521550167951,0,0.398984981159748,0,0
1070,0,-0.9507046789524265,0.0,0,-0.27979400492234885,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,0
2300,1,-0.5688648095435397,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.2020674022202516,4,2
1470,1,-0.3891754592334753,0.0,0,0.9049019713373955,0.5890930212207516,0.1116157065010229,0,0.11883972725390354,0,1
3000,0,-0.35548370605033824,0.0,0,1.281850691056405,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,1,0
1082,0,-0.06348851179648361,0.0,0,0.15100453189937635,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
1150,1,1.6772520693322652,0.0,0,0.6356528858238172,0.3154319744310331,0.8114521550167951,0,0.10549947706791096,1,4
3012,1,0.7788053177819432,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.3337659802504509,0,2
9190,1,1.2167981091627251,0.0,0,0.4741034345156703,-0.20286546267070638,0.1116157065010229,0,0.15293147772921795,2,1
8300,1,1.0034170056695237,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.14255572758455703,1,1
2660,1,-0.5014813031772656,0.0,0,0.204854349002092,-0.19042632418026464,0.1116157065010229,0,-0.29841365356353144,1,1
3460,1,0.22850668245737102,0.0,0,0.6356528858238172,-0.20286546267070638,-1.2880571905305216,0,0.6746834850035949,4,2
2018,0,-0.14210260255713678,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,0
1457,0,,0.0,0,0.15100453189937635,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
7700,1,-0.24317786210654802,0.0,0,-0.17209437071691755,0.025185409654059004,-1.2880571905305216,0,-0.29841365356353144,4,3
2970,1,1.0146475900639027,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.2574301041861599,0,1
8211,1,1.4414097970503057,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.11313240098030099,0,2
4500,1,-0.2881001996840641,0.0,0,-0.01054491940877059,-0.20286546267070638,0.1116157065010229,0,-0.24060590275756355,1,2
2140,0,-0.6699400690929509,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9000,0,-0.9394740945580475,0.0,0,0.36640380031023895,-0.13859658047009069,-1.2880571905305216,0,-0.29841365356353144,0,1
8300,0,-0.8496294194030153,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,2
8400,1,0.10497025411920174,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.21688990242691003,0,2
4351,1,-0.23194727771216897,0.0,0,0.6356528858238172,0.0044535121699894225,1.5112886035325672,0,-0.0390198999470088,0,0
1400,0,-0.68117065348733,0.0,0,0.36640380031023895,-0.09920597525035849,0.1116157065010229,0,-0.29841365356353144,1,0
8620,0,-0.9170129257692895,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
9420,1,0.4980407079224676,0.0,0,1.1741510568509737,-0.20286546267070638,0.1116157065010229,0,-0.1916916520755907,0,1
8300,0,-1.2090081200231442,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,2
1070,1,-0.08594968058524166,0.0,0,-0.4413434562304958,-0.0784740777662889,0.1116157065010229,0,-0.16056440164160798,1,0
2940,1,-0.6025565627266768,0.0,0,1.9818983133917085,-0.20286546267070638,0.8114521550167951,0,-0.15167090151761292,4,4
9940,1,2.014169601163636,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.24260760397950148,0,0
5530,0,-0.726092991064846,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
8930,1,0.0038949945697905313,0.0,0,0.09715471479666071,-0.028717523804521906,-1.2880571905305216,0,-0.11461465100096682,0,2
8300,0,-0.7710153286423621,0.0,0,0.09715471479666071,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
4610,1,1.082031096430177,0.0,0,0.6895027029265328,0.14543041506166257,0.8114521550167951,0,-0.003445899451028553,0,4
5060,0,-1.0517799385018378,0.0,0,-0.17209437071691755,-0.20286546267070638,0.8114521550167951,0,-0.29841365356353144,0,1
8370,1,-0.14210260255713678,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.24134702776789646,0,0
9120,0,-0.8496294194030153,0.0,0,-0.11824455361420189,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,1,4
7170,1,-0.5800953939379188,0.0,0,-0.4413434562304958,0.014819460912024213,0.1116157065010229,0,-0.1205436510836302,0,0
1831,1,-0.40040604362785437,0.0,0,-0.4413434562304958,-0.20286546267070638,0.8114521550167951,0,-0.1575999016002763,0,1
1190,0,-1.0180881853187007,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,4,1
8500,1,-0.16456377134589484,0.0,0,0.36640380031023895,-0.20286546267070638,0.1116157065010229,0,-0.2428292777885623,0,1
1370,1,0.7788053177819432,0.0,0,0.6356528858238172,-0.20286546267070638,0.1116157065010229,0,-0.11313240098030099,4,4
4030,1,-0.3891754592334753,0.0,0,-0.4413434562304958,-0.14066977021849764,0.1116157065010229,0,-0.29841365356353144,0,0
8760,1,0.14989259169671784,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.218891603648848,1,1
9060,1,0.5541936298943627,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.0012225244200297877,0,1
9200,1,0.2734290200348871,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.20799640230291497,0,1
3290,0,-0.45655896559974946,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
4130,0,-0.6137871471210558,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
4431,1,1.0483393432470398,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.06644152532932691,0,1
1210,1,2.238781289051216,0.0,0,-0.4413434562304958,-0.14066977021849764,0.8114521550167951,0,-0.2761799032535438,0,4
7100,1,0.7338829802044271,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
1070,0,-0.5800953939379188,0.0,0,0.6356528858238172,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
9700,0,-0.7373235754592251,0.0,0,-0.27979400492234885,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9890,1,0.2509678512461291,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,0.2122214785558517,1,1
2930,0,-0.6025565627266768,0.0,0,4.082041180397619,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,1
9620,0,-0.44532838120537044,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
4680,1,0.23973726685175004,0.0,1,2.789645569932443,0.9166570014690509,1.5112886035325672,0,0.35377635552943976,4,1
6672,1,-0.17579435574027386,0.0,0,2.2511473989052866,-0.20286546267070638,1.5112886035325672,0,0.3167201050127937,0,1
9100,1,0.2509678512461291,0.0,1,1.9818983133917085,-0.20286546267070638,1.5112886035325672,0,0.5909363588359747,0,1
9070,1,0.32958194200678226,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.13981290135228616,1,1
1180,1,-0.6137871471210558,0.0,0,-0.4413434562304958,0.17030869204254606,-1.2880571905305216,0,-0.1205436510836302,0,2
1420,1,0.1274314229079598,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.12350815112496188,0,1
9050,0,-0.8159376662198783,0.0,0,-0.01054491940877059,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
8000,1,-0.05225792740210459,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.18205702694126272,0,1
2910,1,-0.27686961528968507,0.0,0,-0.4413434562304958,-0.20286546267070638,1.5112886035325672,0,0.4427113567693904,4,2
1000,0,-1.186546951234386,1.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,1,1
8000,0,-0.8383988350086363,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
1800,1,-0.68117065348733,0.0,0,-0.11824455361420189,-0.05774218028221932,0.1116157065010229,0,-0.21096090234424666,1,1
9500,1,-0.08594968058524166,0.0,0,0.36640380031023895,-0.20286546267070638,0.1116157065010229,0,-0.24653490284022692,0,4
2650,0,-0.6137871471210558,0.0,0,-0.3336438220250645,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,0,1
6880,1,-0.23194727771216897,0.0,0,0.36640380031023895,1.009950540147364,0.8114521550167951,0,0.21963272865918093,0,0
2060,0,-1.1191634448681118,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,0,0
1150,1,-0.40040604362785437,0.0,0,0.9049019713373955,-0.20286546267070638,0.1116157065010229,0,-0.25394615294355616,0,4
6000,0,-0.7934764974311201,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,4,1
2300,0,-0.45655896559974946,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.29841365356353144,2,1
1600,0,-0.9956270165299427,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.29841365356353144,4,0
9340,1,0.3408125264011613,0.0,0,1.281850691056405,0.22213843575272002,0.8114521550167951,0,-0.04717227506067094,1,0
9220,1,-0.14210260255713678,0.0,0,-0.4413434562304958,-0.20286546267070638,0.1116157065010229,0,-0.15908215162094214,0,2
8310,1,0.5092712923168466,0.0,0,-0.4413434562304958,-0.20286546267070638,-1.2880571905305216,0,-0.23023015261290264,0,1
