link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/house/for-sale/mol/2400/20387269,20387269,Mol,2400,550000.0,HOUSE,HOUSE,350.0,,0,,null,4.0,0,1678,null,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20371213,20371213,Antwerpen,2000,269000.0,APARTMENT,APARTMENT,,,0,null,null,2.0,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20160173,20160173,Oostende,8400,375000.0,APARTMENT,APARTMENT,67.0,0.0,0,4,null,,0,null,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20377316,20377316,Gentbrugge,9050,449000.0,HOUSE,HOUSE,172.0,,0,,null,2.0,0,240,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/20373628,20373628,Oudenaarde,9700,329000.0,APARTMENT,APARTMENT,101.0,0.0,0,8,null,2.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20366744,20366744,Assebroek,8310,219000.0,HOUSE,HOUSE,80.0,,0,null,null,4.0,0,769,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/vosselaar/2350/20322948,20322948,Vosselaar,2350,685000.0,APARTMENT,APARTMENT,189.0,,0,38,null,3.0,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20133111,20133111,Gent,9000,285000.0,APARTMENT,APARTMENT,68.0,,0,13,1,,0,null,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bilzen/3740/20380089,20380089,Bilzen,3740,349000.0,APARTMENT,APARTMENT,90.0,0.0,0,27,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20276213,20276213,Liège,4000,185000.0,APARTMENT,APARTMENT,78.0,,0,,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20387345,20387345,AALST,9300,298000.0,HOUSE,HOUSE,115.0,,0,10,null,,0,68,NOT_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20065845,20065845,Knokke,8300,1445000.0,APARTMENT,APARTMENT,97.0,0.0,0,,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/deurne/2100/20266173,20266173,DEURNE,2100,215000.0,HOUSE,HOUSE,88.0,,0,null,40,2.0,0,61,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20312951,20312951,WATERLOO,1410,415000.0,APARTMENT,APARTMENT,110.0,,0,10,null,4.0,0,null,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20179536,20179536,Ixelles,1050,400000.0,APARTMENT,APARTMENT,67.0,0.0,0,5,null,2.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20%282000%29/2000/20378566,20378566,Antwerpen (2000),2000,415000.0,APARTMENT,APARTMENT,75.0,0.0,0,5,null,,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/charleroi/6001/20366987,20366987,Charleroi,6001,179000.0,HOUSE,HOUSE,,,0,null,50,3.0,0,190,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/kinrooi/3640/20343719,20343719,KINROOI,3640,212000.0,APARTMENT,APARTMENT,84.0,,0,11,null,,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20377672,20377672,Seraing,4100,275000.0,HOUSE,HOUSE,240.0,,0,null,450,4.0,0,520,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/20356369,20356369,Berchem-Sainte-Agathe,1082,275000.0,APARTMENT,APARTMENT,75.0,,0,23,null,2.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aalter/9880/20206788,20206788,Aalter,9880,210000.0,APARTMENT,APARTMENT,75.0,,0,null,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/20376680,20376680,DEINZE,9800,335000.0,APARTMENT,APARTMENT,82.0,,0,null,null,2.0,0,null,USA_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20371212,20371212,Evere,1140,195000.0,APARTMENT,APARTMENT,55.0,0.0,0,4,null,2.0,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/brugge%20sint-kruis/8000/20373410,20373410,Brugge Sint-Kruis,8000,239000.0,APARTMENT,APARTMENT,80.0,0.0,0,3,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20159156,20159156,Evere,1140,315000.0,APARTMENT,APARTMENT,115.0,0.0,0,20,null,2.0,0,null,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/20374459,20374459,Kortrijk,8500,390000.0,HOUSE,HOUSE,107.0,,0,,null,3.0,0,107,null,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/20354962,20354962,Harelbeke,8530,239000.0,APARTMENT,APARTMENT,94.0,0.0,0,11,null,,0,null,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beersel/1653/20376358,20376358,BEERSEL,1653,550000.0,HOUSE,HOUSE,850.0,,0,null,480,3.0,0,944,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20294253,20294253,Oostende,8400,230000.0,APARTMENT,APARTMENT,85.0,0.0,0,7,null,,0,null,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/20093122,20093122,Liège,4020,260000.0,APARTMENT,APARTMENT,88.0,0.0,0,8,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20360205,20360205,Berchem,2600,495000.0,APARTMENT,APARTMENT,162.0,,0,8,null,2.0,0,null,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20307827,20307827,Bruxelles,1000,345000.0,APARTMENT,APARTMENT,53.0,0.0,0,null,null,2.0,0,null,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/diepenbeek/3590/20369758,20369758,Diepenbeek,3590,398000.0,HOUSE,HOUSE,280.0,,0,28,null,,0,1737,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20361659,20361659,Turnhout,2300,219000.0,APARTMENT,APARTMENT,120.0,,0,3,null,2.0,0,null,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11436914,11436914,Knokke,8300,650000.0,APARTMENT,APARTMENT,87.0,,0,,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/het-zoute/8300/20309473,20309473,het Zoute,8300,595000.0,APARTMENT,APARTMENT,55.0,,0,null,null,,0,null,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20013883,20013883,MIDDELKERKE,8430,300000.0,APARTMENT,APARTMENT,65.0,1.0,0,null,null,2.0,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-herdersem/9310/20355953,20355953,Aalst Herdersem,9310,650000.0,APARTMENT,APARTMENT,640.0,,0,,100,4.0,0,null,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/20358621,20358621,Borgerhout,2140,174000.0,APARTMENT,APARTMENT,64.0,,0,3,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20251388,20251388,Woluwe-Saint-Lambert,1200,285000.0,APARTMENT,APARTMENT,82.0,0.0,0,14,null,2.0,0,null,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20373556,20373556,BLANKENBERGE,8370,547000.0,APARTMENT,APARTMENT,116.0,,0,19,null,,0,null,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/waremme/4300/20355681,20355681,Waremme,4300,395000.0,HOUSE,HOUSE,240.0,0.0,0,,500,3.0,1,785,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-joost-ten-node/1210/20367170,20367170,Sint-Joost-ten-Node,1210,149000.0,APARTMENT,APARTMENT,74.0,0.0,0,null,null,2.0,0,null,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/villersle-bouillet/4530/20308798,20308798,Villersle-Bouillet,4530,330000.0,HOUSE,HOUSE,135.0,0.0,0,,100,3.0,0,325,NOT_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20373540,20373540,BLANKENBERGE,8370,547000.0,APARTMENT,APARTMENT,116.0,,0,19,null,,0,null,null,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-katelijne-waver/2860/20383163,20383163,SINT-KATELIJNE-WAVER,2860,283000.0,APARTMENT,APARTMENT,91.0,,0,11,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20309681,20309681,Knokke,8300,765000.0,APARTMENT,APARTMENT,99.0,0.0,0,10,null,2.0,0,null,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20378732,20378732,Blankenberge,8370,260000.0,APARTMENT,APARTMENT,63.0,0.0,0,2,null,2.0,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20375465,20375465,Gent,9000,474000.0,APARTMENT,APARTMENT,79.0,0.0,0,12,null,2.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20302610,20302610,Gent,9000,399000.0,APARTMENT,APARTMENT,142.0,0.0,0,60,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leuven/3000/20384317,20384317,Leuven,3000,430000.0,HOUSE,HOUSE,167.0,,0,null,null,2.0,0,88,null,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/20378220,20378220,Gent Zwijnaarde,9052,367726.0,APARTMENT,APARTMENT,124.0,0.0,0,10,null,3.0,0,null,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/20286062,20286062,Koekelberg,1081,295000.0,APARTMENT,APARTMENT,98.0,0.0,0,5,null,2.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20302284,20302284,Oostende,8400,150000.0,APARTMENT,APARTMENT,120.0,,0,,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/20179555,20179555,WOLUWE-SAINT-PIERRE,1150,295000.0,APARTMENT,APARTMENT,70.0,,0,12,null,2.0,0,null,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20327326,20327326,Ixelles,1050,449000.0,APARTMENT,APARTMENT,77.0,0.0,0,6,null,2.0,0,null,SEMI_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/tihange/4500/20300841,20300841,Tihange,4500,279000.0,APARTMENT,APARTMENT,104.0,0.0,0,9,null,2.0,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ninove/9400/20374967,20374967,NINOVE,9400,215000.0,HOUSE,HOUSE,133.0,,0,null,null,2.0,0,210,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bornem/2880/11388139,11388139,BORNEM,2880,224000.0,APARTMENT,APARTMENT,84.0,,0,,53,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wavre/1300/20270989,20270989,WAVRE,1300,159000.0,APARTMENT,APARTMENT,49.0,0.0,0,null,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/waterloo/1410/20325843,20325843,WATERLOO,1410,349000.0,APARTMENT,APARTMENT,122.0,,0,2,null,4.0,0,null,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wetteren/9230/20383437,20383437,WETTEREN,9230,175000.0,APARTMENT,APARTMENT,67.0,,0,3,null,2.0,0,null,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gembloux/5030/20366387,20366387,GEMBLOUX,5030,220000.0,HOUSE,HOUSE,179.0,,0,null,269,3.0,0,440,null,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20120664,20120664,Brussel,1000,535000.0,APARTMENT,APARTMENT,164.0,0.0,0,15,null,2.0,0,null,USA_HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/stembert/4801/20386192,20386192,Stembert,4801,155000.0,HOUSE,HOUSE,91.0,0.0,0,11,null,2.0,0,60,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20382771,20382771,Zottegem,9620,563907.0,HOUSE,HOUSE,,0.0,0,null,null,,0,1123,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/boekhoute/9961/10588071,10588071,Boekhoute,9961,339750.0,APARTMENT,APARTMENT,130.0,0.0,0,12,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/auvelais/5060/20110677,20110677,AUVELAIS,5060,159000.0,APARTMENT,APARTMENT,57.0,,0,5,null,3.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20378734,20378734,Blankenberge,8370,275000.0,APARTMENT,APARTMENT,63.0,0.0,0,2,null,2.0,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/20292977,20292977,Ganshoren,1083,175000.0,APARTMENT,APARTMENT,67.0,0.0,0,null,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/maldegem/9990/20380676,20380676,Maldegem,9990,416000.0,HOUSE,HOUSE,202.0,0.0,0,null,null,,0,185,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20214071,20214071,Knokke-Heist,8300,1875000.0,APARTMENT,APARTMENT,95.0,0.0,0,null,null,3.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/heule/8501/20357035,20357035,Heule,8501,631253.0,HOUSE,HOUSE,216.0,,0,null,null,,0,668,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20388117,20388117,Roeselare,8800,118100.0,APARTMENT,APARTMENT,75.0,,0,null,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20369796,20369796,Uccle,1180,950000.0,APARTMENT,APARTMENT,202.0,0.0,1,18,null,3.0,0,null,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-9300/9300/20388141,20388141,Aalst (9300),9300,369000.0,APARTMENT,APARTMENT,,,0,,null,,0,null,null,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/20329792,20329792,Liège,4020,275000.0,APARTMENT,APARTMENT,145.0,0.0,0,10,null,2.0,0,null,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2000/2000/11361266,11361266,Antwerpen (2000),2000,545000.0,APARTMENT,APARTMENT,185.0,,0,4,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20192352,20192352,Gent,9000,425000.0,APARTMENT,APARTMENT,112.0,1.0,0,15,null,2.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalter/9880/20232205,20232205,Aalter,9880,548000.0,HOUSE,HOUSE,416.0,0.0,0,null,null,,0,1100,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/tielt-8700/8700/20160326,20160326,Tielt (8700),8700,248000.0,APARTMENT,APARTMENT,79.0,,0,null,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/handzame/8610/20366979,20366979,Handzame,8610,390000.0,HOUSE,HOUSE,145.0,,0,19,220,2.0,1,392,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/harelbeke/8530/20223080,20223080,HARELBEKE,8530,299000.0,APARTMENT,APARTMENT,95.0,,0,null,null,3.0,0,null,null,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20340867,20340867,Oostende,8400,175000.0,APARTMENT,APARTMENT,69.0,1.0,0,,null,,0,null,null,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/20387493,20387493,Kortrijk,8500,299000.0,HOUSE,HOUSE,143.0,0.0,0,,null,,0,530,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/grembergen-dendermonde/9200/20348564,20348564,Grembergen (Dendermonde),9200,402706.0,APARTMENT,APARTMENT,121.0,0.0,0,8,null,3.0,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bassenge/4690/20371066,20371066,Bassenge,4690,149000.0,APARTMENT,APARTMENT,100.0,0.0,0,null,null,3.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/20373833,20373833,Wetteren,9230,450000.0,HOUSE,HOUSE,158.0,0.0,0,12,55,3.0,0,225,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/gent-zwijnaarde/9052/20378214,20378214,Gent Zwijnaarde,9052,463258.0,APARTMENT,APARTMENT,107.0,0.0,0,18,null,2.0,0,null,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/denderleeuw/9472/20378260,20378260,Denderleeuw,9472,415000.0,HOUSE,HOUSE,223.0,,0,,null,4.0,0,633,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/charleroi/6000/20270416,20270416,Charleroi,6000,149000.0,HOUSE,HOUSE,135.0,0.0,0,null,null,2.0,0,0,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20380714,20380714,Antwerpen,2060,175000.0,APARTMENT,APARTMENT,62.0,,0,null,null,0.0,0,null,null,null,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20030234,20030234,Bruxelles,1000,449000.0,APARTMENT,APARTMENT,85.0,0.0,0,null,null,2.0,0,null,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20188671,20188671,Bruxelles,1000,449000.0,APARTMENT,APARTMENT,112.0,,0,12,null,3.0,0,null,USA_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20377847,20377847,Gent,9000,299000.0,HOUSE,HOUSE,121.0,,0,14,null,2.0,0,100,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20358615,20358615,ANTWERPEN,2060,180000.0,APARTMENT,APARTMENT,75.0,,0,10,null,2.0,0,null,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/libramont-chevigny/6800/20240497,20240497,Libramont-Chevigny,6800,110000.0,APARTMENT,APARTMENT,40.0,0.0,0,null,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/11463369,11463369,De Panne,8660,255000.0,APARTMENT,APARTMENT,93.0,,0,10,null,,0,null,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20383458,20383458,Lier,2500,315000.0,APARTMENT,APARTMENT,92.0,0.0,0,3,null,2.0,0,null,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20358070,20358070,DEURNE,2100,239500.0,APARTMENT,APARTMENT,67.0,,0,4,null,2.0,0,null,USA_INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oostakker/9041/20110484,20110484,Oostakker,9041,299000.0,APARTMENT,APARTMENT,89.0,0.0,0,10,null,,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20380907,20380907,Ronse,9600,349000.0,HOUSE,HOUSE,1333.0,,0,,null,2.0,0,1020,HYPER_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/sint-idesbald/8670/11474759,11474759,Sint-Idesbald,8670,865000.0,APARTMENT,APARTMENT,100.0,1.0,0,,null,,0,null,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20276769,20276769,Knokke,8300,1370000.0,APARTMENT,APARTMENT,110.0,,0,,null,,0,null,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rumst/2840/20386236,20386236,Rumst,2840,279000.0,HOUSE,HOUSE,118.0,,0,null,null,2.0,0,100,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/koksijde/8670/20243020,20243020,Koksijde,8670,761290.0,HOUSE,HOUSE,172.0,,0,null,null,,0,744,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/farciennes/6240/20387430,20387430,FARCIENNES,6240,349000.0,HOUSE,HOUSE,285.0,,0,null,null,2.0,0,540,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herne/1540/20373330,20373330,HERNE,1540,538000.0,HOUSE,HOUSE,212.0,,1,,null,4.0,0,1202,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/andenne/5300/20371142,20371142,ANDENNE,5300,249000.0,HOUSE,HOUSE,133.0,,0,,null,4.0,0,1220,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20225543,20225543,Antwerpen,2060,259000.0,APARTMENT,APARTMENT,69.0,1.0,0,7,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/11170297,11170297,Oostende,8400,260000.0,APARTMENT,APARTMENT,75.0,0.0,0,4,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wielsbeke/8710/20366809,20366809,Wielsbeke,8710,318919.0,HOUSE,HOUSE,173.0,,0,null,null,3.0,0,332,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/20279567,20279567,Diksmuide,8600,215250.0,APARTMENT,APARTMENT,78.0,0.0,0,,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/court-saint-etienne/1490/20375965,20375965,Court-Saint-Etienne,1490,485000.0,APARTMENT,APARTMENT,141.0,,0,18,40,3.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ertvelde/9940/20287072,20287072,Ertvelde,9940,350000.0,APARTMENT,APARTMENT,94.0,,0,13,null,,0,null,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20381702,20381702,Nieuwpoort,8620,365000.0,APARTMENT,APARTMENT,40.0,0.0,0,null,null,2.0,0,null,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/20375451,20375451,Wavre,1300,565000.0,HOUSE,HOUSE,175.0,0.0,1,20,525,4.0,0,525,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142599,20142599,Bruxelles,1000,245000.0,APARTMENT,APARTMENT,61.0,0.0,0,null,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/soignies/7060/20368712,20368712,Soignies,7060,225000.0,HOUSE,HOUSE,227.0,0.0,0,null,null,3.0,0,371,null,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20381296,20381296,Antwerpen,2060,209000.0,APARTMENT,APARTMENT,90.0,,0,,null,0.0,0,null,null,null,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/stabroek/2940/20371397,20371397,STABROEK,2940,299000.0,APARTMENT,APARTMENT,110.0,,0,14,null,3.0,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20309675,20309675,Knokke,8300,525000.0,APARTMENT,APARTMENT,80.0,1.0,0,,null,2.0,0,null,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1130/20388393,20388393,Bruxelles,1130,485000.0,HOUSE,HOUSE,201.0,,1,22,210,,0,396,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20332334,20332334,Leuven,3000,525000.0,APARTMENT,APARTMENT,100.0,,0,16,null,,0,null,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20367919,20367919,Mechelen,2800,410000.0,HOUSE,HOUSE,192.0,,0,,null,,0,77,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/11372458,11372458,ANTWERPEN,2060,169000.0,APARTMENT,APARTMENT,66.0,,0,null,null,2.0,0,null,null,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/duffel/2570/11137986,11137986,Duffel,2570,249000.0,HOUSE,HOUSE,120.0,,0,,null,2.0,0,0,null,GOOD,FOR_SALE
