price
-0.2199488414077483
-0.03196252072665241
0.23280694502136998
-0.3496858796242793
-0.5509106735927763
1.027115342265437
-0.45559366592348827
-0.5085475590730928
0.5081671893993133
-0.7627262461911942
-0.28614120784475394
1.1727385484268495
-0.28614120784475394
-0.24621397240995213
0.8483774190229197
-0.5615014522226972
0.43673503523515433
-0.16434725360066363
-0.2848173605160138
-0.1537564749707427
0.020991372422952063
-0.3629243529116804
-0.3496858796242793
0.36964510030926295
-0.44500288729356735
-0.03196252072665241
-0.3682197422266409
1.434860319517392
-0.45559366592348827
2.231816411418939
-0.2173011467502681
-0.10080258182113824
-0.5085475590730928
-0.3390951009943584
0.4975764107693924
-0.2702550398998726
0.7845362054417565
0.2433977236512909
-0.19082420017546586
-0.074325635246336
-0.2967319864746748
-0.30997045976207593
-0.24377809332507033
-0.28614120784475394
1.0831379135230612
-0.3364474063368782
-0.08756410853373713
-0.842157085915601
0.03422984571035319
0.682915036793008
-0.4714798338683696
-0.12727952839594048
0.37578245652530207
-0.3655720475691606
-0.5032521697581323
-0.23318731469514944
-0.17758572688806473
-0.23318731469514944
-0.2834935131872737
-0.8156801393407987
0.2616059198107824
-0.38940129948648267
1.0377061208953582
0.7623458765174148
-0.6568184598919853
0.20632999844656774
-0.511195253730573
-0.6038645667423808
0.2937039221434151
0.5081671893993133
0.05290668382421868
-0.5217860323604938
0.7300201724442388
-0.2067103681203472
-0.28614120784475394
-0.736249299616392
-0.3655720475691606
-0.0849164138762569
-0.31261815441955615
0.37843015118278234
0.37843015118278234
-0.6674092385219061
-0.7097723530415898
-0.5244337270179741
-0.3390951009943584
0.7093919833678103
-0.417202093390025
0.07394526557255654
-0.5482629789352961
-0.18023342154554498
0.27286921288370325
0.08188834954499721
-0.5773876201675786
-0.2967319864746748
0.007752899135550945
-0.4026397727738838
-0.7627262461911942
-0.48207061249829053
-0.5085475590730928
-0.48207061249829053
-0.39046037734947475
0.31223778474577674
-0.4979567804431718
-0.5509106735927763
-0.41852594071876514
-0.17758572688806473
0.006826206005432866
2.496585877166962
-0.4714798338683696
0.7176289614472313
-0.41587824606128493
-0.3920489941439629
-0.5509106735927763
-0.5615014522226972
-0.21200575743530764
-0.45559366592348827
-0.12275461822630677
-0.23318731469514944
3.0261248086630066
0.7623458765174148
-0.654170765234505
-0.299379681132155
-0.4979567804431718
1.5037003806118776
-0.2173011467502681
-0.5535583682502565
-0.3496858796242793
-0.6012168720849006
-0.11139336045105913
-0.6568184598919853
-0.024019436754211743
-0.5882431682632475
-0.4953090857856916
-0.28614120784475394
-0.28614120784475394
2.231816411418939
-0.7733170248211152
-0.26628349791365225
-0.5350245056478949
-0.37616282619908153
0.5379775835478832
2.8275477093519896
-0.5509106735927763
-0.3132800780839262
-0.2967319864746748
-0.1537564749707427
0.6431996169308047
-0.8527478645455219
0.7729366551473357
0.08453604420247744
1.1595000751394484
-0.2173011467502681
0.7623458765174148
-0.3655720475691606
-0.37616282619908153
-0.44500288729356735
0.08718373885995767
-0.3496858796242793
-0.2596642612699517
1.9802854189583181
-0.1524326276420026
-0.37616282619908153
0.3651916778953812
0.40490709775758454
-0.6144553453723017
0.10836529611979946
0.7226304566552114
0.058615113505746046
0.9582752811709514
-0.5773876201675786
0.5081671893993133
-0.28614120784475394
-0.32320893304947707
-0.41587824606128493
